#lenk          enk(meV)       PAM  Sxy            Syz            Szx
   2.5399773817  69.2393286336  0.0   0.0000000000   0.0000000000   0.0000000000
   2.5399773817  69.2393286336  0.0   0.0000000000   0.0000000000   0.0000000000
   2.5586339873  69.2541075035  0.0   0.0084275143   0.0322889896   0.0186421114
   2.5772905928  69.2970603869  0.0   0.0161838482   0.0622153746   0.0359200903
   2.5959471983  69.3645333421  0.0   0.0228037955   0.0882474765   0.0509497221
   2.6146038039  69.4517200748  0.0   0.0280933219   0.1099177167   0.0634610366
   2.6332604094  69.5537114467  0.0   0.0320649269   0.1275183993   0.0736227928
   2.6519170150  69.6661085364  0.0   0.0348388588   0.1416761298   0.0817967606
   2.6705736205  69.7852294969  0.0   0.0365713012   0.1530603655   0.0883694510
   2.6892302261  69.9080859132  0.0   0.0374179724   0.1622512652   0.0936758186
   2.7078868316  70.0322725581  0.0   0.0375206968   0.1697058315   0.0979797139
   2.7265434371  70.1558464334  0.0   0.0370048310   0.1757671853   0.1014792378
   2.7452000427  70.2772240176  0.0   0.0359806058   0.1806866163   0.1043194723
   2.7638566482  70.3951027555  0.0   0.0345453114   0.1846456379   0.1066052142
   2.7825132538  70.5084041746  0.0   0.0327852448   0.1877740399   0.1084113977
   2.8011698593  70.6162338466  0.0   0.0307771845   0.1901634830   0.1097909432
   2.8198264649  70.7178536647  0.0   0.0285894468   0.1918773197   0.1107804271
   2.8384830704  70.8126628306  0.0   0.0262826495   0.1929575259   0.1114040843
   2.8571396759  70.9001848828  0.0   0.0239102942   0.1934295090   0.1116765838
   2.8757962815  70.9800588654  0.0   0.0215192494   0.1933053815   0.1116049186
   2.8944528870  71.0520333127  0.0   0.0191501867   0.1925861318   0.1111896595
   2.9131094926  71.1159621367  0.0   0.0168379992   0.1912630019   0.1104257499
   2.9317660981  71.1718017904  0.0   0.0146122159   0.1893182988   0.1093029750
   2.9504227037  71.2196092739  0.0   0.0124974148   0.1867258172   0.1078062049
   2.9690793092  71.2595406693  0.0   0.0105136330   0.1834510216   0.1059155006
   2.9877359147  71.2918499517  0.0   0.0086767667   0.1794511355   0.1036061652
   3.0063925203  71.3168878376  0.0   0.0069989516   0.1746752963   0.1008488329
   3.0250491258  71.3351003954  0.0   0.0054889140   0.1690649709   0.0976097099
   3.0437057314  71.3470270625  0.0   0.0041522809   0.1625548725   0.0938511027
   3.0623623369  71.3532975796  0.0   0.0029918351   0.1550746743   0.0895324080
   3.0810189424  71.3546271843  0.0   0.0020077034   0.1465518702   0.0846117645
   3.0996755480  71.3518092023  0.0   0.0011974665   0.1369161545   0.0790485813
   3.1183321535  71.3457039766  0.0   0.0000000000   0.1261056502   0.0728071335
   3.1369887591  71.3372229522  0.0   0.0000000000   0.1140751484   0.0658613198
   3.1556453646  71.3273067645  0.0   0.0000000000   0.1008061855   0.0582004802
   3.1743019702  71.3168965140  0.0   0.0000000000   0.0863182286   0.0498358541
   3.1929585757  71.3068981457  0.0   0.0000000000   0.0706795296   0.0408068467
   3.2116151812  71.2981410547  0.0   0.0000000000   0.0540154894   0.0311858583
   3.2302717868  71.2913336084  0.0   0.0000000000   0.0365119775   0.0210802007
   3.2489283923  71.2870198647  0.0   0.0000000000   0.0184113344   0.0106297892
   3.2675849979  71.2855428583  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2675849979  71.2855428583  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2783563940  71.2841056182  0.0   0.0000000000  -0.0015914296   0.0027564287
   3.2891277901  71.2797969260  0.0   0.0000000000  -0.0031853835   0.0055172381
   3.2998991863  71.2726258469  0.0   0.0000000000  -0.0047843831   0.0082867869
   3.3106705824  71.2626074291  0.0   0.0000000000  -0.0063909259   0.0110694010
   3.3214419785  71.2497626133  0.0   0.0000000000  -0.0080074795   0.0138693543
   3.3322133747  71.2341181062  0.0   0.0000000000  -0.0096364726   0.0166908534
   3.3429847708  71.2157062209  0.0   0.0000000000  -0.0112802866   0.0195380229
   3.3537561670  71.1945646834  0.0   0.0000000000  -0.0129412481   0.0224148930
   3.3645275631  71.1707364074  0.0   0.0000000000  -0.0146216233   0.0253253884
   3.3752989592  71.1442692399  0.0   0.0000000000  -0.0163236129   0.0282733210
   3.3860703554  71.1152156780  0.0   0.0000000000  -0.0180493492   0.0312623842
   3.3968417515  71.0836325610  0.0   0.0000000000  -0.0198008955   0.0342961515
   3.4076131476  71.0495807384  0.0   0.0000000000  -0.0215802473   0.0373780794
   3.4183845438  71.0131247186  0.0   0.0000000000  -0.0233893368   0.0405115143
   3.4291559399  70.9743322995  0.0   0.0000000000  -0.0252300403   0.0436997064
   3.4399273360  70.9332741855  0.0   0.0000000000  -0.0271041903   0.0469458295
   3.4506987322  70.8900235945  0.0   0.0000000000  -0.0290135917   0.0502530096
   3.4614701283  70.8446558581  0.0   0.0000000000  -0.0309600437   0.0536243635
   3.4722415245  70.7972480208  0.0   0.0000000000  -0.0329453698   0.0570630490
   3.4830129206  70.7478784414  0.0   0.0000000000  -0.0349714551   0.0605723317
   3.4937843167  70.6966264043  0.0   0.0000000000  -0.0370402960   0.0641556692
   3.5045557129  70.6435717450  0.0   0.0000000000  -0.0391540626   0.0678168200
   3.5153271090  70.5887944980  0.0   0.0000000000  -0.0413151790   0.0715599832
   3.5260985051  70.5323745766  0.0   0.0000000000  -0.0435264269   0.0753899768
   3.5368699013  70.4743914937  0.0   0.0000000000  -0.0457910785   0.0793124680
   3.5476412974  70.4149241373  0.0   0.0000000000  -0.0481130678   0.0833342710
   3.5584126935  70.3540506193  0.0   0.0000000000  -0.0504972158   0.0874637359
   3.5691840897  70.2918482177  0.0   0.0000000000  -0.0529495247   0.0917112590
   3.5799554858  70.2283934474  0.0   0.0000000000  -0.0554775697   0.0960899607
   3.5907268819  70.1637623020  0.0   0.0000000000  -0.0580910242   0.1006165957
   3.6014982781  70.0980307366  0.0   0.0000000000  -0.0608023723   0.1053127873
   3.6122696742  70.0312754946  0.0   0.0000000000  -0.0636278883   0.1102067231
   3.6230410704  69.9635754433  0.0   0.0000000000  -0.0665889976   0.1153355131
   3.6338124665  69.8950136899  0.0   0.0000000000  -0.0697141913   0.1207485049
   3.6445838626  69.8256809361  0.0   0.0000000000  -0.0730417395   0.1265119842
   3.6553552588  69.7556808837  0.0   0.0000000000  -0.0766235465   0.1327158510
   3.6661266549  69.6851391736  0.0   0.0000000000  -0.0805305528   0.1394829756
   3.6768980510  69.6142186921  0.0   0.0000000000  -0.0848599263   0.1469816464
   3.6876694472  69.5431469035  0.0   0.0830730337  -0.0834763660   0.1143351278
   3.6876694472  69.5431469035  0.0   0.0830730337  -0.0834763660   0.1143351278
   3.7092122394  69.6842956154  0.0   0.0000000000   0.0922960304   0.1598616626
   3.7307550317  69.8230071852  0.0   0.0000000000   0.0947138999   0.1640494151
   3.7522978240  69.9584760498  0.0   0.0000000000   0.0970034468   0.1680149796
   3.7738406163  70.0899179473  0.0   0.0000000000   0.0991702756   0.1717680117
   3.7953834085  70.2165679769  0.0   0.0000000000   0.1012186138   0.1753158220
   3.8169262008  70.3376790241  0.0   0.0000000000   0.1031513998   0.1786634953
   3.8384689931  70.4525206760  0.0   0.0000000000   0.1049703672   0.1818140323
   3.8600117853  70.5603788007  0.0   0.0000000000   0.1066761291   0.1847684937
   3.8815545776  70.6605559429  0.0   0.0000000000   0.1082682577   0.1875261377
   3.9030973699  70.7523726587  0.0   0.0000000000   0.1097453554   0.1900845434
   3.9246401622  70.8351698880  0.0   0.0000000000   0.1111051162   0.1924397164
   3.9461829544  70.9083124298  0.0   0.0000000000   0.1123443730   0.1945861708
   3.9677257467  70.9711935596  0.0   0.0000000000   0.1134591304   0.1965169863
   3.9892685390  71.0232407976  0.0   0.0000000000   0.1144445801   0.1982238343
   4.0108113313  71.0639228124  0.0   0.0000000000   0.1152950954   0.1996969696
   4.0323541235  71.0927574177  0.0   0.0000000000   0.1160042014   0.2009251768
   4.0538969158  71.1093206002  0.0   0.0000000000   0.1165645118   0.2018956627
   4.0754397081  71.1132564983  0.0   0.0000000000   0.1169676254   0.2025938757
   4.0969825003  71.1042882363  0.0   0.0000000000   0.1172039664   0.2030032301
   4.1185252926  71.0822295169  0.0   0.0000000000   0.1172625498   0.2031046997
   4.1400680849  71.0469968789  0.0   0.0000000000   0.1171306448   0.2028762334
   4.1616108772  70.9986225583  0.0   0.0000000000   0.1167932935   0.2022919239
   4.1831536694  70.9372679527  0.0   0.0000000000   0.1162326295   0.2013208256
   4.2046964617  70.8632378073  0.0   0.0000000000   0.1154269080   0.1999252752
   4.2262392540  70.7769954470  0.0   0.0000000000   0.1143491187   0.1980584894
   4.2477820462  70.6791797146  0.0   0.0000000000   0.1129649879   0.1956611048
   4.2693248385  70.5706248163  0.0   0.0000000000   0.1112300758   0.1926561493
   4.2908676308  70.4523851172  0.0   0.0000000000   0.1090855225   0.1889416745
   4.3124104231  70.3257682042  0.0   0.0000000000   0.1064517799   0.1843798990
   4.3339532153  70.1923814101  0.0   0.0000000000   0.1032193710   0.1787812033
   4.3554960076  70.0541995712  0.0   0.0000000000   0.0992354116   0.1718807840
   4.3770387999  69.9136648582  0.0   0.0000000000   0.0942845748   0.1633056844
   4.3985815921  69.7738316542  0.0   0.0000000000   0.0880642838   0.1525318263
   4.4201243844  69.6385657608  0.0   0.0000000000   0.0801586446   0.1388388601
   4.4416671767  69.5127842029  0.0   0.0000000000   0.0700295131   0.1212946938
   4.4632099690  69.4026507534  0.0   0.0000000000   0.0570737583   0.0988546753
   4.4847527612  69.3154881150  0.0   0.0000000000   0.0408356608   0.0707294797
   4.5062955535  69.2589780576  0.0   0.0000000000   0.0214337063   0.0371243504
   4.5278383458  69.2393286336  0.0   0.0000000000   0.0000000000   0.0000000000
   4.5278383458  71.2855428583  0.0   0.0000000000   0.0000000000   0.0000000000
   4.5419951770  71.2833132530  0.0   0.0069229309  -0.0025584388  -0.0014771154
   4.5561520082  71.2766272152  0.0   0.0138478962  -0.0051121827  -0.0029515202
   4.5703088394  71.2654931618  0.0   0.0207768464  -0.0076565303  -0.0044205001
   4.5844656707  71.2499253715  0.0   0.0277115618  -0.0101867479  -0.0058813219
   4.5986225019  71.2299443600  0.0   0.0346535545  -0.0126980587  -0.0073312280
   4.6127793331  71.2055774032  0.0   0.0416039578  -0.0151856273  -0.0087674265
   4.6269361643  71.1768592068  0.0   0.0485633946  -0.0176445428  -0.0101870821
   4.6410929956  71.1438327197  0.0   0.0555318214  -0.0200698014  -0.0115873059
   4.6552498268  71.1065500895  0.0   0.0625083395  -0.0224562873  -0.0129651443
   4.6694066580  71.0650737572  0.0   0.0694909665  -0.0247987525  -0.0143175672
   4.6835634892  71.0194776880  0.0   0.0764763593  -0.0270917937  -0.0156414553
   4.6977203204  70.9698487378  0.0   0.0834594780  -0.0293298282  -0.0169335852
   4.7118771517  70.9162881535  0.0   0.0904331787  -0.0315070652  -0.0181906137
   4.7260339829  70.8589132071  0.0   0.0973877202  -0.0336174726  -0.0194090580
   4.7401908141  70.7978589671  0.0   0.1043101667  -0.0356547358  -0.0205852726
   4.7543476453  70.7332802114  0.0   0.1111836639  -0.0376122045  -0.0217154178
   4.7685044766  70.6653534927  0.0   0.1179865621  -0.0394828207  -0.0227954187
   4.7826613078  70.5942793714  0.0   0.1246913499  -0.0412590169  -0.0238209061
   4.7968181390  70.5202848387  0.0   0.1312633563  -0.0429325693  -0.0247871321
   4.8109749702  70.4436259646  0.0   0.1376591637  -0.0444943844  -0.0256888466
   4.8251318014  70.3645908180  0.0   0.1438246598  -0.0459341842  -0.0265201155
   4.8392886327  70.2835027230  0.0   0.1496926360  -0.0472400465  -0.0272740555
   4.8534454639  70.2007239404  0.0   0.1551798122  -0.0483977358  -0.0279424478
   4.8676022951  70.1166598878  0.0   0.1601831411  -0.0493897416  -0.0285151827
   4.8817591263  70.0317640471  0.0   0.1645752099  -0.0501939128  -0.0289794712
   4.8959159576  69.9465437421  0.0   0.1681985412  -0.0507815549  -0.0293187466
   4.9100727888  69.8615670015  0.0   0.1708586031  -0.0511148352  -0.0295111662
   4.9242296200  69.7774707356  0.0   0.1723154429  -0.0511433539  -0.0295276315
   4.9383864512  69.6949704152  0.0   0.1722741472  -0.0507998140  -0.0293292887
   4.9525432824  69.6148712824  0.0   0.1703750199  -0.0499949459  -0.0288645978
   4.9667001137  69.5380807129  0.0   0.1661857829  -0.0486123460  -0.0280663534
   4.9808569449  69.4656204627  0.0   0.1592007537  -0.0465048801  -0.0268496073
   4.9950137761  69.3986358316  0.0   0.1488563150  -0.0434960049  -0.0251124323
   5.0091706073  69.3383958707  0.0   0.1345778019  -0.0393917359  -0.0227428313
   5.0233274386  69.2862746244  0.0   0.1158773308  -0.0340110418  -0.0196362858
   5.0374842698  69.2436992942  0.0   0.0925166845  -0.0272410341  -0.0157276198
   5.0516411010  69.2120511647  0.0   0.0647201448  -0.0191130071  -0.0110349008
   5.0657979322  69.1925160632  0.0   0.0333625217  -0.0098732266  -0.0057003105
   5.0799547634  69.1859073644  0.0   0.0000000000   0.0000000000   0.0000000000
   5.0799547634  68.1572188167  0.0   0.0000000000   0.0000000000   0.0000000000
   5.0941115947  68.1657074334  0.0   0.0381340720   0.0000000000   0.0000000000
   5.1082684259  68.1906565088  0.0   0.0744590859   0.0000000000   0.0000000000
   5.1224252571  68.2306269207  0.0   0.1075447856   0.0000000000   0.0000000000
   5.1365820883  68.2835389437  0.0   0.1365470882   0.0000000000   0.0000000000
   5.1507389196  68.3470084976  0.0   0.1611984188   0.0000000000   0.0000000000
   5.1648957508  68.4186337525  0.0   0.1816578236   0.0000000000   0.0000000000
   5.1790525820  68.4961839901  0.0   0.1983278722   0.0000000000   0.0000000000
   5.1932094132  68.5776934209  0.0   0.2117062259   0.0000000000   0.0000000000
   5.2073662444  68.6614866106  0.0   0.2222913607   0.0000000000   0.0000000000
   5.2215230757  68.7461643261  0.0   0.2305343646   0.0000000000   0.0000000000
   5.2356799069  68.8305712957  0.0   0.2368210715   0.0000000000   0.0000000000
   5.2498367381  68.9137589316  0.0   0.2414709372   0.0000000000   0.0000000000
   5.2639935693  68.9949497239  0.0   0.2447436397   0.0000000000   0.0000000000
   5.2781504006  69.0735061040  0.0   0.2468482870   0.0000000000   0.0000000000
   5.2923072318  69.1489044803  0.0   0.2479526834   0.0000000000   0.0000000000
   5.3064640630  69.2207141635  0.0   0.2481915736   0.0000000000   0.0000000000
   5.3206208942  69.2885805210  0.0   0.2476735424   0.0000000000   0.0000000000
   5.3347777254  69.3522116255  0.0   0.2464865977   0.0000000000   0.0000000000
   5.3489345567  69.4113677172  0.0   0.2447026027   0.0000000000   0.0000000000
   5.3630913879  69.4658528991  0.0   0.2423807566   0.0000000000   0.0000000000
   5.3772482191  69.5155085921  0.0   0.2395703131   0.0000000000   0.0000000000
   5.3914050503  69.5602083728  0.0   0.2363126979   0.0000000000   0.0000000000
   5.4055618816  69.5998538959  0.0   0.2326431570   0.0000000000   0.0000000000
   5.4197187128  69.6343716667  0.0   0.2285920410   0.0000000000   0.0000000000
   5.4338755440  69.6637104841  0.0   0.2241858049   0.0000000000   0.0000000000
   5.4480323752  69.6878394072  0.0   0.2194477880   0.0000000000   0.0000000000
   5.4621892064  69.7067461364  0.0   0.2143988212   0.0000000000   0.0000000000
   5.4763460377  69.7204357184  0.0   0.2090576999   0.0000000000   0.0000000000
   5.4905028689  69.7289295068  0.0   0.2034415501   0.0000000000   0.0000000000
   5.5046597001  69.7322643217  0.0   0.1975661111   0.0000000000   0.0000000000
   5.5188165313  69.7304917667  0.0   0.1914459519   0.0000000000   0.0000000000
   5.5329733626  69.7236776675  0.0   0.1850946354   0.0000000000   0.0000000000
   5.5471301938  69.7119016060  0.0   0.1785248400   0.0000000000   0.0000000000
   5.5612870250  69.6952565305  0.0   0.1717484502   0.0000000000   0.0000000000
   5.5754438562  69.6738484248  0.0   0.1647766200   0.0000000000   0.0000000000
   5.5896006874  69.6477960253  0.0   0.1576198187   0.0000000000   0.0000000000
   5.6037575187  69.6172305790  0.0   0.1502878615   0.0000000000   0.0000000000
   5.6179143499  69.5822956343  0.0   0.1427899306   0.0000000000   0.0000000000
   5.6320711811  69.5431469035  0.0   0.0830730337  -0.0834763660   0.1143351278


   0.0000000000  98.9834788720  0.0   0.0000000000   0.0000000000   0.0000000000
   0.0186566055  98.9831353521  0.0   0.0000000000  -0.0015352499   0.0000000000
   0.0373132111  98.9821043167  0.0   0.0000000000  -0.0030633002  -0.0017685971
   0.0559698166  98.9803848128  0.0   0.0000000000  -0.0045769481  -0.0026425022
   0.0746264222  98.9779752784  0.0   0.0000000000  -0.0060689845  -0.0035039298
   0.0932830277  98.9748737409  0.0   0.0000000000  -0.0075321896  -0.0043487116
   0.1119396333  98.9710780410  0.0   0.0000000000  -0.0089593278  -0.0051726703
   0.1305962388  98.9665861321  0.0   0.0000000000  -0.0103431432  -0.0059716164
   0.1492528443  98.9613964633  0.0   0.0000000000  -0.0116763537  -0.0067413458
   0.1679094499  98.9555084510  0.0   0.0000000000  -0.0129516484  -0.0074776376
   0.1865660554  98.9489230457  0.0   0.0000000000  -0.0141616875  -0.0081762539
   0.2052226610  98.9416433939  0.0   0.0000000000  -0.0152991072  -0.0088329435
   0.2238792665  98.9336755940  0.0   0.0000000000  -0.0163565340  -0.0094434491
   0.2425358720  98.9250295357  0.0   0.0000000000  -0.0173266083  -0.0100035218
   0.2611924776  98.9157198105  0.0   0.0000000000  -0.0182020220  -0.0105089421
   0.2798490831  98.9057666678  0.0   0.0000000000  -0.0189755718  -0.0109555512
   0.2985056887  98.8951969877  0.0   0.0000000000  -0.0196402295  -0.0113392915
   0.3171622942  98.8840452322  0.0   0.0010251693  -0.0201892303  -0.0116562573
   0.3358188998  98.8723543288  0.0   0.0011954472  -0.0206161787  -0.0119027561
   0.3544755053  98.8601764389  0.0   0.0013641952  -0.0209151693  -0.0120753784
   0.3731321108  98.8475735567  0.0   0.0015272204  -0.0210809198  -0.0121710745
   0.3917887164  98.8346178891  0.0   0.0016802300  -0.0211089117  -0.0121872356
   0.4104453219  98.8213919691  0.0   0.0018189495  -0.0209955309  -0.0121217752
   0.4291019275  98.8079884625  0.0   0.0019392458  -0.0207382050  -0.0119732080
   0.4477585330  98.7945096422  0.0   0.0020372507  -0.0203355272  -0.0117407219
   0.4664151386  98.7810665126  0.0   0.0021094793  -0.0197873636  -0.0114242394
   0.4850717441  98.7677775886  0.0   0.0021529400  -0.0190949365  -0.0110244665
   0.5037283496  98.7547673446  0.0   0.0021652317  -0.0182608817  -0.0105429247
   0.5223849552  98.7421643678  0.0   0.0021446236  -0.0172892761  -0.0099819680
   0.5410415607  98.7300992630  0.0   0.0020901174  -0.0161856364  -0.0093447813
   0.5596981663  98.7187023664  0.0   0.0020014869  -0.0149568878  -0.0086353630
   0.5783547718  98.7081013382  0.0   0.0018792963  -0.0136113076  -0.0078584919
   0.5970113773  98.6984187033  0.0   0.0017248963  -0.0121584437  -0.0070196806
   0.6156679829  98.6897694156  0.0   0.0015403977  -0.0106090138  -0.0061251168
   0.6343245884  98.6822585174  0.0   0.0013286255  -0.0089747873  -0.0051815957
   0.6529811940  98.6759789621  0.0   0.0010930536  -0.0072684546  -0.0041964441
   0.6716377995  98.6710096622  0.0   0.0000000000  -0.0055034855  -0.0031774388
   0.6902944051  98.6674138164  0.0   0.0000000000  -0.0036939811  -0.0021327210
   0.7089510106  98.6652375603  0.0   0.0000000000  -0.0018545198  -0.0010707075
   0.7276076161  98.6645089783  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7276076161  98.6645089783  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7383790123  98.6643985456  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7491504084  98.6640679187  0.0   0.0000000000   0.0000000000  -0.0017202717
   0.7599218046  98.6635191059  0.0   0.0000000000   0.0014811827  -0.0025654832
   0.7706932007  98.6627554382  0.0   0.0000000000   0.0019589101  -0.0033929314
   0.7814645968  98.6617815445  0.0   0.0000000000   0.0024231023  -0.0041969357
   0.7922359930  98.6606033177  0.0   0.0000000000   0.0028705962  -0.0049720179
   0.8030073891  98.6592278734  0.0   0.0000000000   0.0032983715  -0.0057129465
   0.8137787852  98.6576634986  0.0   0.0000000000   0.0037035746  -0.0064147788
   0.8245501814  98.6559195955  0.0   0.0000000000   0.0040835401  -0.0070728984
   0.8353215775  98.6540066175  0.0   0.0000000000   0.0044358103  -0.0076830483
   0.8460929736  98.6519360013  0.0   0.0000000000   0.0047581517  -0.0082413600
   0.8568643698  98.6497200938  0.0   0.0000000000   0.0050485684  -0.0087443765
   0.8676357659  98.6473720766  0.0   0.0000000000   0.0053053130  -0.0091890711
   0.8784071620  98.6449058884  0.0   0.0000000000   0.0055268942  -0.0095728610
   0.8891785582  98.6423361456  0.0   0.0000000000   0.0057120815  -0.0098936148
   0.8999499543  98.6396780635  0.0   0.0000000000   0.0058599072  -0.0101496565
   0.9107213505  98.6369473777  0.0   0.0000000000   0.0059696653  -0.0103397631
   0.9214927466  98.6341602663  0.0   0.0000000000   0.0060409081  -0.0104631594
   0.9322641427  98.6313332752  0.0   0.0000000000   0.0060734402  -0.0105195067
   0.9430355389  98.6284832444  0.0   0.0000000000   0.0060673102  -0.0105088892
   0.9538069350  98.6256272381  0.0   0.0000000000   0.0060228007  -0.0104317964
   0.9645783311  98.6227824772  0.0   0.0000000000   0.0059404162  -0.0102891023
   0.9753497273  98.6199662747  0.0   0.0000000000   0.0058208700  -0.0100820422
   0.9861211234  98.6171959749  0.0   0.0000000000   0.0056650693  -0.0098121877
   0.9968925195  98.6144888946  0.0   0.0000000000   0.0054741002  -0.0094814195
   1.0076639157  98.6118622678  0.0   0.0000000000   0.0052492108  -0.0090918997
   1.0184353118  98.6093331923  0.0   0.0000000000   0.0049917951  -0.0086460426
   1.0292067080  98.6069185789  0.0   0.0000000000   0.0047033756  -0.0081464854
   1.0399781041  98.6046351017  0.0   0.0000000000   0.0043855869  -0.0075960592
   1.0507495002  98.6024991504  0.0   0.0000000000   0.0040401585  -0.0069977598
   1.0615208964  98.6005267829  0.0   0.0000000000   0.0036688988  -0.0063547193
   1.0722922925  98.5987336788  0.0   0.0000000000   0.0032736791  -0.0056701788
   1.0830636886  98.5971350922  0.0   0.0000000000   0.0028564182  -0.0049474618
   1.0938350848  98.5957458058  0.0   0.0000000000   0.0024190683  -0.0041899495
   1.1046064809  98.5945800821  0.0   0.0000000000   0.0019636010  -0.0034010571
   1.1153778770  98.5936516162  0.0   0.0000000000   0.0014919951  -0.0025842118
   1.1261492732  98.5929734857  0.0   0.0000000000   0.0010062247  -0.0017428328
   1.1369206693  98.5925581008  0.0   0.0000000000   0.0000000000   0.0000000000
   1.1476920654  98.5924171527  0.0   0.0000000000   0.0000000000   0.0000000000
   1.1476920654  98.5924171527  0.0   0.0000000000   0.0000000000   0.0000000000
   1.1692348577  98.5930015541  0.0   0.0000000000  -0.0010397518  -0.0018009039
   1.1907776500  98.5948036998  0.0   0.0000000000  -0.0020983559  -0.0036344599
   1.2123204423  98.5978858465  0.0   0.0000000000  -0.0031619732  -0.0054766991
   1.2338632345  98.6022936894  0.0   0.0000000000  -0.0042177300  -0.0073053235
   1.2554060268  98.6080548024  0.0   0.0000000000  -0.0052537926  -0.0090998365
   1.2769488191  98.6151772764  0.0   0.0000000000  -0.0062593956  -0.0108415921
   1.2984916114  98.6236486533  0.0   0.0000000000  -0.0072248342  -0.0125137807
   1.3200344036  98.6334352525  0.0   0.0000000000  -0.0081414284  -0.0141013683
   1.3415771959  98.6444819805  0.0   0.0000000000  -0.0090014708  -0.0155910053
   1.3631199882  98.6567126972  0.0   0.0000000000  -0.0097981656  -0.0169709212
   1.3846627804  98.6700311893  0.0   0.0000000000  -0.0105255675  -0.0182308182
   1.4062055727  98.6843227736  0.0   0.0000000000  -0.0111785261  -0.0193617756
   1.4277483650  98.6994565153  0.0   0.0000000000  -0.0117526417  -0.0203561728
   1.4492911573  98.7152880124  0.0   0.0000000000  -0.0122442339  -0.0212076355
   1.4708339495  98.7316626588  0.0   0.0000000000  -0.0126503247  -0.0219110053
   1.4923767418  98.7484192635  0.0   0.0000000000  -0.0129686329  -0.0224623312
   1.5139195341  98.7653938765  0.0   0.0000000000  -0.0131975781  -0.0228588759
   1.5354623263  98.7824236509  0.0   0.0000000000  -0.0133362886  -0.0230991294
   1.5570051186  98.7993505626  0.0   0.0000000000  -0.0133846070  -0.0231828194
   1.5785479109  98.8160248132  0.0   0.0000000000  -0.0133430904  -0.0231109104
   1.6000907032  98.8323077632  0.0   0.0000000000  -0.0132129974  -0.0228855827
   1.6216334954  98.8480742682  0.0   0.0000000000  -0.0129962619  -0.0225101857
   1.6431762877  98.8632143373  0.0   0.0000000000  -0.0126954505  -0.0219891652
   1.6647190800  98.8776340761  0.0   0.0000000000  -0.0123137064  -0.0213279650
   1.6862618722  98.8912559256  0.0   0.0000000000  -0.0118546809  -0.0205329094
   1.7078046645  98.9040182520  0.0   0.0000000000  -0.0113224586  -0.0196110733
   1.7293474568  98.9158743776  0.0   0.0000000000  -0.0107214808  -0.0185701493
   1.7508902491  98.9267911692  0.0   0.0000000000  -0.0100564716  -0.0174183195
   1.7724330413  98.9367473104  0.0   0.0000000000  -0.0093323707  -0.0161641400
   1.7939758336  98.9457313867  0.0   0.0000000000  -0.0085542775  -0.0148164430
   1.8155186259  98.9537399020  0.0   0.0000000000  -0.0077274046  -0.0133842572
   1.8370614182  98.9607753288  0.0   0.0000000000  -0.0068570443  -0.0118767490
   1.8586042104  98.9668442709  0.0   0.0000000000  -0.0059485442  -0.0103031805
   1.8801470027  98.9719558011  0.0   0.0000000000  -0.0050072909  -0.0086728821
   1.9016897950  98.9761200064  0.0   0.0000000000  -0.0040387006  -0.0069952345
   1.9232325872  98.9793467653  0.0   0.0000000000  -0.0030482122  -0.0052796583
   1.9447753795  98.9816447592  0.0   0.0000000000  -0.0020412831  -0.0035356060
   1.9663181718  98.9830207175  0.0   0.0000000000  -0.0010233851  -0.0017725550
   1.9878609641  98.9834788720  0.0   0.0000000000   0.0000000000   0.0000000000
   1.9878609641  98.9834788720  0.0   0.0000000000   0.0000000000   0.0000000000
   2.0020177953  98.9497320500 -1.0   0.0181364560   0.0000000000   0.0000000000
   2.0161746265  98.9168914669 -1.0   0.0175482713   0.0000000000   0.0000000000
   2.0303314577  98.8849648905 -1.0   0.0169583475   0.0000000000   0.0000000000
   2.0444882889  98.8539588640 -1.0   0.0163677224   0.0000000000   0.0000000000
   2.0586451202  98.8238787664 -1.0   0.0157774166   0.0000000000   0.0000000000
   2.0728019514  98.7947288459 -1.0   0.0151884295   0.0000000000   0.0000000000
   2.0869587826  98.7665122550 -1.0   0.0146017344   0.0000000000   0.0000000000
   2.1011156138  98.7392310900 -1.0   0.0140182745   0.0000000000   0.0000000000
   2.1152724451  98.7128864320 -1.0   0.0134389576   0.0000000000   0.0000000000
   2.1294292763  98.6874783915 -1.0   0.0128646517   0.0000000000   0.0000000000
   2.1435861075  98.6630061564 -1.0   0.0122961804   0.0000000000   0.0000000000
   2.1577429387  98.6394680420 -1.0   0.0117343178   0.0000000000   0.0000000000
   2.1718997699  98.6168615446 -1.0   0.0111797845   0.0000000000   0.0000000000
   2.1860566012  98.5951833981 -1.0   0.0106332428   0.0000000000   0.0000000000
   2.2002134324  98.5744296331 -1.0   0.0100952926   0.0000000000   0.0000000000
   2.2143702636  98.5545956386 -1.0   0.0095664675   0.0000000000   0.0000000000
   2.2285270948  98.5356762265 -1.0   0.0090472312   0.0000000000   0.0000000000
   2.2426839261  98.5176656984 -1.0   0.0085379737   0.0000000000   0.0000000000
   2.2568407573  98.5005579141 -1.0   0.0080390092   0.0000000000   0.0000000000
